Game Title,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Developer,score,players,critics,users,Platform,Review
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,71,1-2 ,18,86,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,71,1-2 ,18,86,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,71,1-2 ,18,86,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,71,No Online Multiplayer,47,285,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,71,No Online Multiplayer,47,285,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,71,No Online Multiplayer,47,285,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,71,No Online Multiplayer,47,285,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,71,No Online Multiplayer,47,285,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,70,1-2 ,10,59,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,70,1-2 ,10,59,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,70,1-2 ,10,59,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,70,1-2 ,10,59,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,70,1-2 ,10,59,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,68,1 Player,7,50,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,68,1 Player,7,50,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,68,1 Player,7,50,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,68,1 Player,7,50,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,68,1 Player,7,50,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,61,6  Online,8,24,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,61,6  Online,8,24,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,61,6  Online,8,24,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,61,6  Online,8,24,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,LucasArts,61,6  Online,8,24,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,73,No Online Multiplayer,74,461,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,73,No Online Multiplayer,74,461,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,73,No Online Multiplayer,74,461,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,73,No Online Multiplayer,74,461,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,73,No Online Multiplayer,74,461,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,1-2 ,18,86,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,1-2 ,18,86,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,1-2 ,18,86,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,1-2 ,18,86,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,1-2 ,18,86,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,No Online Multiplayer,47,285,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,No Online Multiplayer,47,285,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,No Online Multiplayer,47,285,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,No Online Multiplayer,47,285,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,71,No Online Multiplayer,47,285,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,70,1-2 ,10,59,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,70,1-2 ,10,59,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,70,1-2 ,10,59,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,70,1-2 ,10,59,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,70,1-2 ,10,59,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,68,1 Player,7,50,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,68,1 Player,7,50,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,68,1 Player,7,50,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,68,1 Player,7,50,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,68,1 Player,7,50,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,61,6  Online,8,24,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,61,6  Online,8,24,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,61,6  Online,8,24,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,61,6  Online,8,24,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,LucasArts,61,6  Online,8,24,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,73,No Online Multiplayer,74,461,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,73,No Online Multiplayer,74,461,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,73,No Online Multiplayer,74,461,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,73,No Online Multiplayer,74,461,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,73,No Online Multiplayer,74,461,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,1-2 ,18,86,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,1-2 ,18,86,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,1-2 ,18,86,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,1-2 ,18,86,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,1-2 ,18,86,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,No Online Multiplayer,47,285,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,No Online Multiplayer,47,285,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,No Online Multiplayer,47,285,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,No Online Multiplayer,47,285,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,71,No Online Multiplayer,47,285,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,70,1-2 ,10,59,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,70,1-2 ,10,59,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,70,1-2 ,10,59,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,70,1-2 ,10,59,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,70,1-2 ,10,59,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,68,1 Player,7,50,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,68,1 Player,7,50,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,68,1 Player,7,50,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,68,1 Player,7,50,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,68,1 Player,7,50,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,61,6  Online,8,24,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,61,6  Online,8,24,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,61,6  Online,8,24,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,61,6  Online,8,24,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,1.11,0.56,0.0,0.18,1.86,Krome Studios,61,6  Online,8,24,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,73,No Online Multiplayer,74,461,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,73,No Online Multiplayer,74,461,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,73,No Online Multiplayer,74,461,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,73,No Online Multiplayer,74,461,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,73,No Online Multiplayer,74,461,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,1-2 ,18,86,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,1-2 ,18,86,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,1-2 ,18,86,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,1-2 ,18,86,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,1-2 ,18,86,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,No Online Multiplayer,47,285,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,No Online Multiplayer,47,285,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,No Online Multiplayer,47,285,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,No Online Multiplayer,47,285,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,71,No Online Multiplayer,47,285,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,70,1-2 ,10,59,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,70,1-2 ,10,59,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,70,1-2 ,10,59,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,70,1-2 ,10,59,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,70,1-2 ,10,59,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,68,1 Player,7,50,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,68,1 Player,7,50,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,68,1 Player,7,50,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,68,1 Player,7,50,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,68,1 Player,7,50,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,61,6  Online,8,24,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,61,6  Online,8,24,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,61,6  Online,8,24,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,61,6  Online,8,24,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25,Krome Studios,61,6  Online,8,24,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,73,No Online Multiplayer,74,461,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,73,No Online Multiplayer,74,461,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,73,No Online Multiplayer,74,461,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,73,No Online Multiplayer,74,461,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,73,No Online Multiplayer,74,461,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,1-2 ,18,86,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,1-2 ,18,86,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,1-2 ,18,86,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,1-2 ,18,86,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,1-2 ,18,86,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,No Online Multiplayer,47,285,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,No Online Multiplayer,47,285,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,No Online Multiplayer,47,285,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,No Online Multiplayer,47,285,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,71,No Online Multiplayer,47,285,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,70,1-2 ,10,59,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,70,1-2 ,10,59,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,70,1-2 ,10,59,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,70,1-2 ,10,59,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,70,1-2 ,10,59,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,68,1 Player,7,50,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,68,1 Player,7,50,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,68,1 Player,7,50,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,68,1 Player,7,50,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,68,1 Player,7,50,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,61,6  Online,8,24,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,61,6  Online,8,24,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,61,6  Online,8,24,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,61,6  Online,8,24,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.43,0.4,0.0,0.24,1.08,Krome Studios,61,6  Online,8,24,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,73,No Online Multiplayer,74,461,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,73,No Online Multiplayer,74,461,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,73,No Online Multiplayer,74,461,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,73,No Online Multiplayer,74,461,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,73,No Online Multiplayer,74,461,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,1-2 ,18,86,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,1-2 ,18,86,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,1-2 ,18,86,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,1-2 ,18,86,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,1-2 ,18,86,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,No Online Multiplayer,47,285,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,No Online Multiplayer,47,285,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,No Online Multiplayer,47,285,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,No Online Multiplayer,47,285,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,71,No Online Multiplayer,47,285,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,70,1-2 ,10,59,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,70,1-2 ,10,59,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,70,1-2 ,10,59,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,70,1-2 ,10,59,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,70,1-2 ,10,59,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,68,1 Player,7,50,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,68,1 Player,7,50,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,68,1 Player,7,50,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,68,1 Player,7,50,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,68,1 Player,7,50,PSP,83.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,61,6  Online,8,24,X360,82.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,61,6  Online,8,24,PS3,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,61,6  Online,8,24,Wii,80.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,61,6  Online,8,24,PS2,81.0
Star Wars: The Force Unleashed,2008,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,n-Space,61,6  Online,8,24,PSP,83.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,LucasArts,71,No info,10,35,PS3,74.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,LucasArts,71,No info,10,35,X360,73.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,LucasArts,63,No info,41,144,PS3,74.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,LucasArts,63,No info,41,144,X360,73.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,LucasArts,61,No info,59,236,PS3,74.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,LucasArts,61,No info,59,236,X360,73.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,LucasArts,59,No Online Multiplayer,14,210,PS3,74.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,LucasArts,59,No Online Multiplayer,14,210,X360,73.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,LucasArts,71,No info,10,35,PS3,74.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,LucasArts,71,No info,10,35,X360,73.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,LucasArts,63,No info,41,144,PS3,74.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,LucasArts,63,No info,41,144,X360,73.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,LucasArts,61,No info,59,236,PS3,74.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,LucasArts,61,No info,59,236,X360,73.0
Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,LucasArts,59,No Online Multiplayer,14,210,PS3,74.0
